index	t вып-обр	ПСН гр.	чист расход C	чист расход Si	температура первая	эл. энергия (интенс.)	сыпуч известь РП	сыпуч  кокс. мелочь КМ1	сыпуч  шпат плав.	химсталь первый C_1	химсталь первый N_1	химсталь первый S_1	химсталь первый Si_1	химсталь последний C	химсталь последний Ca	химсталь последний Mn	химсталь последний N	химсталь последний S	химсталь последний V	химшлак первый Al2O3_1	химшлак первый CaO_1	химшлак первый FeO_1	химшлак первый MgO_1	химшлак первый MnO_1	химшлак первый R_1	химшлак первый SiO2_1	химшлак последний FeO	химшлак последний MgO	химшлак последний MnO
2095	0.5111111111111111	0.36439266705703716	0.47547715426416765	0.22110130739576603	0.225	0.22361756038233144	0.16942755883374727	0.41609542515599335	0.33097286250216956	0.5597381342062193	0.4615384615384615	0.14705882352941177	0.7592592592592592	0.5522388059701493	0.021951748223476567	0.42105263157894784	0.4545454545454546	0.22222222222222218	0.16279069767441853	0.11666666666666665	0.7054263565891474	0.015267175572519085	0.30944625407166126	0.040506329113924044	0.3783783783783784	0.5625	0.18181818181818185	0.27725856697819307	0.06382978723404255
2096	0.4777777777777778	0.11823886748749997	0.4227570145281136	0.15314651170538182	0.38125	0.18621270432158113	0.06826428927668908	0.3949904405230774	0.5205305514598882	0.5662847790507365	0.7692307692307692	0.14705882352941177	0.8425925925925924	0.6865671641791048	0.021951748223476567	0.38947368421052675	0.4545454545454546	0.5000000000000001	0.16279069767441853	0.09999999999999998	0.6957364341085274	0.041984732824427475	0.2964169381107492	0.02278481012658228	0.4054054054054053	0.5044642857142857	0.18181818181818185	0.14330218068535827	0.014184397163120565
2098	0.0	0.19593498448274246	0.5180215149162692	0.2212282984666904	0.5125	0.1794259965448892	0.2542560234048749	0.4360279106426361	0.2027426611484188	0.5024549918166941	0.6923076923076922	0.411764705882353	0.8402777777777777	0.6417910447761196	0.05071787327572726	0.40000000000000047	0.3636363636363636	0.5000000000000001	0.16279069767441853	0.15	0.5484496124031009	0.03816793893129771	0.35504885993485347	0.035443037974683546	0.3783783783783784	0.43303571428571436	0.1363636363636364	0.3333333333333333	0.035460992907801414
2101	0.3333333333333333	0.11823886748749997	0.6092304813130753	0.34457826475095465	0.54375	0.17335121460900396	0.1692237856801827	0.48292787649356034	0.29194627948146284	0.4860883797054011	0.6153846153846153	0.29411764705882354	0.6712962962962962	0.6343283582089555	0.05071787327572726	0.48421052631579004	0.5454545454545454	0.6666666666666667	0.18604651162790692	0.09999999999999998	0.5503875968992249	0.0267175572519084	0.32573289902280134	0.10632911392405063	0.2702702702702702	0.5714285714285714	0.40909090909090917	0.34579439252336447	0.29078014184397166
2103	0.32222222222222224	0.22695071073633027	0.5340434734390596	0.21086291253009265	0.38125	0.210205145042054	0.20990556244098474	0.44775290210536717	0.6097341697929323	0.5155482815057284	0.5384615384615383	0.29411764705882354	0.7685185185185185	0.6865671641791048	0.05071787327572726	0.3052631578947372	0.6363636363636365	0.4444444444444445	0.18604651162790692	0.15	0.622093023255814	0.007633587786259542	0.33224755700325737	0.04556962025316455	0.35135135135135137	0.5401785714285714	0.09090909090909091	0.17445482866043616	0.021276595744680857
2105	0.2777777777777778	0.14540217838554334	0.5079553898192303	0.2582264183432147	0.54375	0.15437513412989048	0.2060762087295915	0.44775290210536717	0.3923003501061374	0.5090016366612112	0.5384615384615383	0.2647058823529412	0.7708333333333333	0.5671641791044777	0.05071787327572726	0.49473684210526375	0.5454545454545454	0.38888888888888895	0.23255813953488372	0.15	0.6434108527131784	0.007633587786259542	0.28664495114006516	0.03037974683544304	0.3243243243243243	0.5848214285714286	0.2272727272727273	0.27414330218068533	0.028368794326241138
2107	0.24444444444444444	0.22513852192065445	0.5871894754352889	0.38761366504847383	0.64375	0.19163184564483698	0.20023276032385948	0.5521053261236736	0.21946833958586454	0.44189852700491	0.5384615384615383	0.411764705882353	0.6435185185185184	0.5149253731343284	0.021951748223476567	0.5052631578947374	0.4545454545454546	0.5555555555555555	0.18604651162790692	0.15	0.5697674418604652	0.015267175572519085	0.43322475570032576	0.055696202531645575	0.21621621621621623	0.6785714285714287	0.18181818181818185	0.33644859813084105	0.10638297872340426
2123	0.16666666666666666	0.17769922194357082	0.5734943717422646	0.5336492329698349	0.56875	0.20175485542670946	0.16808131350270814	0.4969978662488376	0.12468949510700526	0.43044189852700493	0.5384615384615383	0.32352941176470584	0.5324074074074073	0.6641791044776122	0.0651009358018526	0.5473684210526322	0.3636363636363636	0.5000000000000001	0.16279069767441853	0.17500000000000002	0.35271317829457366	0.022900763358778626	0.39087947882736157	0.05822784810126583	0.21621621621621623	0.4375	0.1363636363636364	0.3707165109034267	0.1347517730496454
2125	0.25555555555555554	0.17991712234655416	0.5988552179217035	0.1845965790570954	0.25625	0.2134778097925799	0.1830767350767684	0.5380353363683963	0.6376103005220085	0.4615384615384616	0.7692307692307692	0.3529411764705882	0.810185185185185	0.7164179104477616	0.036334810749601903	0.5052631578947374	0.6363636363636365	0.5000000000000001	0.18604651162790692	0.15833333333333333	0.6724806201550388	0.022900763358778626	0.23778501628664497	0.02278481012658228	0.3783783783783784	0.5223214285714286	0.04545454545454546	0.1308411214953271	0.021276595744680857
2127	0.24444444444444444	0.17694259253407313	0.6066272041699013	0.2067450709188072	0.425	0.21166968249441226	0.14751800622480413	0.5591403210013123	0.3253976363563544	0.45335515548281513	0.6153846153846153	0.2647058823529412	0.7847222222222221	0.6716417910447764	0.021951748223476567	0.5157894736842111	0.5454545454545454	0.38888888888888895	0.18604651162790692	0.22499999999999998	0.6531007751937986	0.015267175572519085	0.241042345276873	0.015189873417721518	0.3783783783783784	0.5089285714285715	0.2272727272727273	0.12772585669781933	0.035460992907801414
2128	0.2111111111111111	0.13121943635237632	0.6021291726738384	0.21057353943405188	0.54375	0.18907968368699998	0.1691273798532664	0.5556228235624929	0.38672512396032216	0.48281505728314245	0.6153846153846153	0.2647058823529412	0.7986111111111109	0.5671641791044777	0.021951748223476567	0.4736842105263163	0.5454545454545454	0.5000000000000001	0.18604651162790692	0.24166666666666667	0.5406976744186047	0.011450381679389315	0.41042345276872966	0.03037974683544304	0.3243243243243243	0.5000000000000001	0.04545454545454546	0.38629283489096566	0.021276595744680857
2129	0.13333333333333333	0.15594198519540495	0.6528157923921482	0.33063422879929133	0.5375	0.19628053631689196	0.1721341937432159	0.6025227894134171	0.31982241021053914	0.41407528641571195	0.6153846153846153	0.3529411764705882	0.6620370370370369	0.7985074626865677	0.036334810749601903	0.48421052631579004	0.6363636363636365	0.6666666666666667	0.16279069767441853	0.23333333333333336	0.5968992248062016	0.022900763358778626	0.30293159609120524	0.02278481012658228	0.3243243243243243	0.5178571428571429	0.09090909090909091	0.20249221183800623	0.014184397163120565
2131	0.13333333333333333	0.17073111909871433	0.47646806033048683	0.12808763431658352	0.3625	0.19572813052177926	0.1277644487245613	0.4583053944218251	0.44805261156428994	0.5433715220949263	0.5384615384615383	0.17647058823529416	0.8472222222222221	0.5746268656716419	0.04328522423819821	0.4736842105263163	0.5454545454545454	0.38888888888888895	0.18604651162790692	0.19999999999999998	0.6472868217054265	0.019083969465648856	0.23127035830618892	0.0379746835443038	0.4054054054054053	0.48214285714285715	0.31818181818181823	0.12149532710280374	0.021276595744680857
2132	0.14444444444444443	0.17657707018593866	0.5848871575912166	0.22465497556081365	0.40625	0.2037771751425228	0.12452305951234151	0.5310003414907577	0.5762828129180407	0.5057283142389526	0.6153846153846153	0.2647058823529412	0.7986111111111109	0.7014925373134332	0.021951748223476567	0.5368421052631586	0.7272727272727273	0.5000000000000001	0.16279069767441853	0.17500000000000002	0.682170542635659	0.011450381679389315	0.254071661237785	0.020253164556962026	0.3783783783783784	0.53125	0.18181818181818185	0.14641744548286603	0.028368794326241138
2133	0.16666666666666666	0.1639972508283242	0.5544665631584784	0.32559205873734326	0.48125	0.19159900448204972	0.27391315928899806	0.5368628372221232	0.559557134480595	0.5090016366612112	0.5384615384615383	0.2647058823529412	0.7199074074074073	0.6119402985074629	0.10825012338022863	0.5473684210526322	0.6363636363636365	0.5000000000000001	0.18604651162790692	0.11666666666666665	0.5426356589147288	0.015267175572519085	0.2964169381107492	0.027848101265822784	0.45945945945945943	0.3258928571428571	0.31818181818181823	0.30841121495327095	0.0851063829787234
2136	0.17777777777777778	0.2387120112018406	0.5300404790950427	0.175338721804625	0.44375	0.21204408130352637	0.14664701562194052	0.50168786283393	0.13583994739863575	0.49263502454991825	0.4615384615384615	0.20588235294117643	0.8194444444444443	0.5223880597014926	0.036334810749601903	0.6315789473684218	0.6363636363636365	0.4444444444444445	0.2093023255813953	0.17500000000000002	0.6879844961240311	0.019083969465648856	0.21824104234527686	0.010126582278481011	0.4054054054054053	0.4866071428571429	0.2272727272727273	0.14018691588785046	0.028368794326241138
2137	0.2222222222222222	0.18947926764451603	0.5497879006321392	0.30282942972935784	0.51875	0.20144512262635086	0.15468487732722835	0.5181028508817535	0.29752150562727814	0.5122749590834699	0.7692307692307692	0.23529411764705882	0.7546296296296295	0.5149253731343284	0.05071787327572726	0.6210526315789481	0.6363636363636365	0.5000000000000001	0.18604651162790692	0.14166666666666664	0.8003875968992248	0.015267175572519085	0.24429967426710097	0.007594936708860759	0.45945945945945943	0.5178571428571429	0.2272727272727273	0.19314641744548286	0.05673758865248226
2139	0.3	0.1713905928492948	0.6484071753354774	0.36155343183812433	0.64375	0.2161012135058145	0.2310445635274629	0.6142477808761482	0.43132693312684417	0.4599018003273323	0.6153846153846153	0.2647058823529412	0.6921296296296295	0.5447761194029852	0.036334810749601903	0.6315789473684218	0.6363636363636365	0.38888888888888895	0.18604651162790692	0.17500000000000002	0.6298449612403102	0.011450381679389315	0.3289902280130293	0.02278481012658228	0.24324324324324326	0.7008928571428572	0.1363636363636364	0.2803738317757009	0.05673758865248226
2140	0.36666666666666664	0.27288117514643906	0.5037359986691804	0.17245539994839126	0.21875	0.21580440295180056	0.13763620973531024	0.47823787990846794	0.14141517354445102	0.585924713584288	0.5384615384615383	0.23529411764705882	0.8287037037037036	0.149253731343283	0.026983203515865282	0.36842105263157937	0.5454545454545454	0.5555555555555555	0.18604651162790692	0.2083333333333333	0.6841085271317829	0.011450381679389315	0.19543973941368079	0.01772151898734177	0.4324324324324324	0.47321428571428575	0.1363636363636364	0.09657320872274143	0.028368794326241138
2141	0.3333333333333333	0.17060666398569707	0.4391704558057003	0.16469645369699543	0.49375	0.18985755575934737	0.16138309541496823	0.4137504268634471	0.31982241021053914	0.6039279869067103	0.5384615384615383	0.17647058823529416	0.8495370370370369	0.537313432835821	0.036334810749601903	0.589473684210527	0.4545454545454546	0.4444444444444445	0.18604651162790692	0.15	0.7170542635658915	0.007633587786259542	0.234527687296417	0.01772151898734177	0.4324324324324324	0.5089285714285715	0.18181818181818185	0.18691588785046728	0.028368794326241138
2164	0.5333333333333333	0.15325808499054885	0.47644033492292337	0.19496821045619758	0.25625	0.23583859790287304	0.19358182197368842	0.4418904063740016	0.26407014875238655	0.5630114566284778	0.30769230769230765	0.08823529411764708	0.7939814814814813	0.44776119402985065	0.05071787327572726	0.5684210526315796	0.3636363636363636	0.2777777777777778	0.2093023255813953	0.19166666666666668	0.7093023255813953	0.022900763358778626	0.20846905537459284	0.02278481012658228	0.4324324324324324	0.49107142857142855	0.27272727272727276	0.12772585669781933	0.04255319148936171
2166	0.1111111111111111	0.11823886748749997	0.5519227570145281	0.243116562724049	0.49375	0.20365679433181255	0.20924422083143907	0.5263103449056652	0.3253976363563544	0.49099836333878893	0.23076923076923075	0.17647058823529416	0.7592592592592592	0.6268656716417913	0.021951748223476567	0.5684210526315796	0.27272727272727276	0.38888888888888895	0.18604651162790692	0.19166666666666668	0.5290697674418605	0.011450381679389315	0.1400651465798046	0.012658227848101266	0.5135135135135135	0.2678571428571428	0.09090909090909091	0.12772585669781933	0.021276595744680857
2167	0.15555555555555556	0.15618225403277886	0.5291809914605745	0.2161882102255771	0.5625	0.18926978063023986	0.20412861642525434	0.5028603619802031	0.3923003501061374	0.5270049099836334	0.30769230769230765	0.14705882352941177	0.7824074074074073	0.6492537313432838	0.036334810749601903	0.5578947368421059	0.4545454545454546	0.38888888888888895	0.18604651162790692	0.15833333333333333	0.5949612403100776	0.011450381679389315	0.21498371335504884	0.020253164556962026	0.4324324324324324	0.40625	0.27272727272727276	0.19314641744548286	0.035460992907801414
2168	0.12222222222222222	0.11823886748749997	0.6061883109681713	0.16935140508366592	0.56875	0.20082113291970752	0.1426280847692966	0.5849353022193206	0.3811498978145069	0.45335515548281513	0.6923076923076922	0.23529411764705882	0.8333333333333333	0.537313432835821	0.036334810749601903	0.4736842105263163	0.6363636363636365	0.38888888888888895	0.18604651162790692	0.16666666666666663	0.5000000000000001	0.015267175572519085	0.16286644951140067	0.020253164556962026	0.4324324324324324	0.3214285714285715	0.18181818181818185	0.16822429906542055	0.021276595744680857
2169	0.14444444444444443	0.11823886748749997	0.64080348231119	0.24108054194758935	0.525	0.18854038507895143	0.20157240394140744	0.6177652783149675	0.38672512396032216	0.42225859247135844	0.6153846153846153	0.23529411764705882	0.7523148148148148	0.6492537313432838	0.036334810749601903	0.46315789473684266	0.8181818181818183	0.5000000000000001	0.18604651162790692	0.19166666666666668	0.48062015503875977	0.015267175572519085	0.14332247557003258	0.01772151898734177	0.4324324324324324	0.30357142857142855	0.09090909090909091	0.12149532710280374	0.014184397163120565
2171	0.2	0.11823886748749997	0.6252010092048352	0.28444278811617624	0.45	0.217418070847157	0.22676487119542968	0.5966602936820516	0.38672512396032216	0.42225859247135844	0.4615384615384615	0.32352941176470584	0.7175925925925924	0.537313432835821	0.036334810749601903	0.4421052631578953	0.4545454545454546	0.5555555555555555	0.16279069767441853	0.325	0.7015503875968994	0.04580152671755725	0.13029315960912052	0.012658227848101266	0.4324324324324324	0.49107142857142855	0.09090909090909091	0.2336448598130841	0.07801418439716312
2172	0.17777777777777778	0.11823886748749997	0.4953352001774426	0.1536607214515838	0.4	0.23059981664441337	0.16272273903251622	0.4712028850308293	0.38672512396032216	0.5122749590834699	0.4615384615384615	0.17647058823529416	0.8171296296296295	0.6343283582089555	0.036334810749601903	0.5368421052631586	0.5454545454545454	0.4444444444444445	0.2093023255813953	0.16666666666666663	0.676356589147287	0.05725190839694656	0.20521172638436486	0.01772151898734177	0.45945945945945943	0.4285714285714286	0.09090909090909091	0.12772585669781933	0.021276595744680857
2173	0.3111111111111111	0.11823886748749997	0.542288177886215	0.2043551406004272	0.48125	0.1908482760013697	0.13191093582891278	0.5204478491742998	0.2027426611484188	0.5122749590834699	0.6153846153846153	0.23529411764705882	0.824074074074074	0.5895522388059703	0.05071787327572726	0.6315789473684218	0.5454545454545454	0.3333333333333333	0.18604651162790692	0.19999999999999998	0.689922480620155	0.007633587786259542	0.23778501628664497	0.01772151898734177	0.35135135135135137	0.5714285714285714	0.18181818181818185	0.17757009345794392	0.028368794326241138
2176	0.34444444444444444	0.3294694945284774	0.6048436287013419	0.2856918806170717	0.25625	0.24514781980735598	0.17477953159044796	0.580245305634228	0.26964537489820184	0.4811783960720132	0.6153846153846153	0.11764705882352941	0.7939814814814813	0.6044776119402987	0.0651009358018526	0.5263157894736848	0.5454545454545454	0.4444444444444445	0.18604651162790692	0.25833333333333336	0.676356589147287	0.011450381679389315	0.08794788273615635	0.03291139240506329	0.3783783783783784	0.5178571428571429	0.40909090909090917	0.07165109034267914	0.07801418439716312
2178	0.35555555555555557	0.24423884511576224	0.6236206609737163	0.2809328381886599	0.45625	0.2151777300356989	0.25381850502577846	0.5954877945357785	0.2648912706569563	0.44189852700491	0.5384615384615383	0.23529411764705882	0.7638888888888888	0.5746268656716419	0.036334810749601903	0.6421052631578955	0.6363636363636365	0.6111111111111112	0.2093023255813953	0.26666666666666666	0.46511627906976755	0.0038167938931297713	0.26384364820846906	0.03291139240506329	0.29729729729729726	0.4375	0.18181818181818185	0.3146417445482866	0.11347517730496455
2179	0.23333333333333334	0.21566732608879688	0.6397568481756681	0.30950582914664415	0.53125	0.2061512791329985	0.22300670182217505	0.6083852851447826	0.2738102400533514	0.45335515548281513	0.5384615384615383	0.4411764705882352	0.7314814814814814	0.6492537313432838	0.05071787327572726	0.7052631578947377	0.6363636363636365	0.8333333333333334	0.18604651162790692	0.25833333333333336	0.5852713178294574	0.019083969465648856	0.3648208469055375	0.040506329113924044	0.29729729729729726	0.5625	0.18181818181818185	0.2616822429906541	0.0921985815602837
2180	0.23333333333333334	0.1921405649625939	0.6629283575468559	0.3035289215298592	0.51875	0.1939815689589688	0.17477953159044796	0.633007767216518	0.07451245979466799	0.425531914893617	0.6153846153846153	0.2647058823529412	0.7407407407407407	0.656716417910448	0.1945484985369807	0.6842105263157903	0.5454545454545454	0.5555555555555555	0.18604651162790692	0.23333333333333336	0.556201550387597	0.019083969465648856	0.3745928338762215	0.020253164556962026	0.29729729729729726	0.5267857142857143	0.31818181818181823	0.29906542056074764	0.10638297872340426
2181	0.26666666666666666	0.1848465247839056	0.5930256737274038	0.26583130985283343	0.51875	0.21117037957631904	0.1479866592394885	0.567347815025224	0.08566291208629848	0.49590834697217684	0.4615384615384615	0.23529411764705882	0.7592592592592592	0.6417910447761196	0.036334810749601903	0.5263157894736848	0.6363636363636365	0.6111111111111112	0.18604651162790692	0.24999999999999997	0.6705426356589147	0.011450381679389315	0.30944625407166126	0.027848101265822784	0.3783783783783784	0.5178571428571429	0.18181818181818185	0.24299065420560745	0.049645390070921995
2182	0.2777777777777778	0.25954333607807184	0.6169527004546966	0.23287400421670598	0.4125	0.21497604237907145	0.17611917520799594	0.5884527996581399	0.12468949510700526	0.47463175122749596	0.6923076923076922	0.32352941176470584	0.810185185185185	0.5074626865671642	0.036334810749601903	0.6105263157894744	0.6363636363636365	0.6111111111111112	0.16279069767441853	0.3333333333333333	0.618217054263566	0.08396946564885495	0.28013029315960913	0.0379746835443038	0.35135135135135137	0.5178571428571429	0.2272727272727273	0.33644859813084105	0.12056737588652482
2204	0.45555555555555555	0.14648078603901712	0.5536070755240102	0.12482125742674183	0.3375	0.23282488792798367	0.16138309541496823	0.5251378457593922	0.3978755762519527	0.5384615384615384	0.23076923076923075	0.23529411764705882	0.8726851851851851	0.4253731343283581	0.021951748223476567	0.5052631578947374	0.27272727272727276	0.38888888888888895	0.18604651162790692	0.21666666666666667	0.6996124031007752	0.015267175572519085	0.2019543973941368	0.03037974683544304	0.4054054054054053	0.5044642857142857	0.40909090909090917	0.3146417445482866	0.07092198581560284
2207	0.36666666666666664	0.26471025952307436	0.6652157036708439	0.3421258798075298	0.4625	0.2294266196629199	0.18281739329573582	0.6376977638016104	0.19716743500260356	0.3829787234042554	0.4615384615384615	0.23529411764705882	0.6898148148148147	0.6343283582089555	0.021951748223476567	0.5789473684210533	0.4545454545454546	0.5000000000000001	0.18604651162790692	0.17500000000000002	0.5930232558139535	0.019083969465648856	0.3192182410423453	0.10886075949367088	0.24324324324324326	0.6919642857142857	0.18181818181818185	0.19937694704049844	0.028368794326241138
2208	0.3333333333333333	0.11823886748749997	0.6611400687590108	0.278553316974454	0.56875	0.30766747007404377	0.1479866592394885	0.6353527655090642	0.2027426611484188	0.39770867430441903	0.4615384615384615	0.23529411764705882	0.7314814814814814	0.5447761194029852	0.07948399832797794	0.5052631578947374	0.4545454545454546	0.4444444444444445	0.18604651162790692	0.17500000000000002	0.42248062015503884	0.019083969465648856	0.25732899022801303	0.0379746835443038	0.29729729729729726	0.4285714285714286	0.18181818181818185	0.2866043613707165	0.049645390070921995
2209	0.24444444444444444	0.11823886748749997	0.6750027725407564	0.32177816296794237	0.34375	0.23029672762224487	0.18281739329573582	0.6400427620941566	0.13026472125282051	0.41407528641571195	0.5384615384615383	0.20588235294117643	0.7152777777777777	0.6194029850746271	0.021951748223476567	0.4105263157894742	0.27272727272727276	0.6111111111111112	0.16279069767441853	0.2833333333333333	0.6007751937984498	0.015267175572519085	0.28664495114006516	0.02278481012658228	0.29729729729729726	0.5758928571428572	0.27272727272727276	0.1370716510903427	0.035460992907801414
2210	0.28888888888888886	0.20467364496291443	0.6744829211489409	0.3301345917989332	0.525	0.17494384046562253	0.2203274145870791	0.6482502561180683	0.25849492260657136	0.41571194762684127	0.30769230769230765	0.23529411764705882	0.699074074074074	0.656716417910448	0.0651009358018526	0.4421052631578953	0.3636363636363636	0.6111111111111112	0.16279069767441853	0.15	0.6065891472868218	0.011450381679389315	0.38762214983713356	0.055696202531645575	0.24324324324324326	0.7098214285714286	0.31818181818181823	0.13395638629283488	0.035460992907801414
2212	0.35555555555555557	0.2165920843253092	0.5529624597981591	0.24606442102616236	0.3125	0.19232165482234773	0.1938250995385755	0.11945314114889753	0.26407014875238655	0.41898527004909986	0.30769230769230765	0.17647058823529416	0.7638888888888888	0.6194029850746271	0.036334810749601903	0.4105263157894742	0.27272727272727276	0.4444444444444445	0.18604651162790692	0.21666666666666667	0.6492248062015504	0.03053435114503817	0.23778501628664497	0.020253164556962026	0.3783783783783784	0.4955357142857143	0.18181818181818185	0.2087227414330218	0.06382978723404255
2216	0.4666666666666667	0.17571674191130857	0.6624916823777309	0.18535852548264162	0.4125	0.1832777838784844	0.13814494243899508	0.6376977638016104	0.15256562583608152	0.4124386252045827	0.6153846153846153	0.23529411764705882	0.8171296296296295	0.5820895522388061	0.021951748223476567	0.43157894736842156	0.5454545454545454	0.5555555555555555	0.18604651162790692	0.25833333333333336	0.6298449612403102	0.022900763358778626	0.3745928338762215	0.05316455696202532	0.3243243243243243	0.5580357142857142	0.31818181818181823	0.3426791277258567	0.07801418439716312
2218	0.45555555555555555	0.17253805652047158	0.5925266163912609	0.2859167172672329	0.34375	0.20531279151638054	0.17221955114886434	0.5755553090491357	0.15256562583608152	0.4599018003273323	0.5384615384615383	0.2647058823529412	0.7291666666666666	0.6417910447761196	0.0651009358018526	0.46315789473684266	0.6363636363636365	0.7777777777777778	0.16279069767441853	0.19999999999999998	0.5096899224806202	0.019083969465648856	0.4201954397394137	0.09367088607594937	0.29729729729729726	0.5089285714285715	0.1363636363636364	0.32710280373831774	0.07801418439716312
2220	0.5111111111111111	0.13478820628890667	0.4660433070866142	0.29155636990877604	0.39375	0.17803010150073698	0.1479866592394885	0.446580402959094	0.13583994739863575	0.5875613747954174	0.5384615384615383	0.20588235294117643	0.7523148148148148	0.7388059701492541	0.036334810749601903	0.45263157894736894	0.5454545454545454	0.6111111111111112	0.16279069767441853	0.2083333333333333	0.5872093023255814	0.03435114503816794	0.4755700325732899	0.060759493670886074	0.29729729729729726	0.5669642857142858	0.1363636363636364	0.3302180685358255	0.07092198581560284
2223	0.4444444444444444	0.19276482806823586	0.6313560496839303	0.31918005056607973	0.275	0.2022004801253869	0.1265523613587209	0.6154202800224213	0.16371607812771202	0.43535188216039283	0.6153846153846153	0.2647058823529412	0.6944444444444443	0.6343283582089555	0.021951748223476567	0.4421052631578953	0.5454545454545454	0.5555555555555555	0.16279069767441853	0.23333333333333336	0.5329457364341087	0.049618320610687015	0.3778501628664495	0.0430379746835443	0.3243243243243243	0.49107142857142855	0.31818181818181823	0.35202492211838	0.0851063829787234
2224	0.5	0.24276281371079841	0.48860485749140514	0.2085437641200967	0.2125	0.2104673673974284	0.41323609551398743	0.46416789015319065	0.5484066821889645	0.5433715220949263	0.6153846153846153	0.20588235294117643	0.810185185185185	0.6044776119402987	0.036334810749601903	0.4105263157894742	0.4545454545454546	0.3333333333333333	0.16279069767441853	0.2083333333333333	0.4476744186046512	0.05343511450381679	0.3192182410423453	0.08607594936708861	0.3243243243243243	0.4151785714285714	0.27272727272727276	0.38006230529595014	0.07092198581560284
2259	0.2111111111111111	0.172505008787314	0.5331803815016081	0.29456876465676896	0.4625	0.1902736582617629	0.13994879753420064	0.5087228577115687	0.16371607812771202	0.5139116202945991	0.5384615384615383	0.20588235294117643	0.7546296296296295	0.7761194029850751	0.036334810749601903	0.46315789473684266	0.4545454545454546	0.5000000000000001	0.16279069767441853	0.3499999999999999	0.6414728682170542	0.09923664122137406	0.28013029315960913	0.03037974683544304	0.45945945945945943	0.4151785714285714	0.40909090909090917	0.3582554517133956	0.14184397163120566
2260	0.3333333333333333	0.24143771847389978	0.5562825773538871	0.23160617532829705	0.30625	0.21101817454852775	0.17446440952639497	0.522792847466846	0.14141517354445102	0.5008183306055647	0.6153846153846153	0.23529411764705882	0.7870370370370369	0.6865671641791048	0.04508745626791602	0.4105263157894742	0.6363636363636365	0.5000000000000001	0.16279069767441853	0.19999999999999998	0.5775193798449613	0.08396946564885495	0.35179153094462545	0.027848101265822784	0.3243243243243243	0.5133928571428571	0.40909090909090917	0.33956386292834884	0.1347517730496454
2264	0.4111111111111111	0.11823886748749997	0.5982935011644671	0.3007392816111927	0.54375	0.1953679631297599	0.13860915391665266	0.5732103107565895	0.26407014875238655	0.4729950900163667	0.4615384615384615	0.3529411764705882	0.7314814814814814	0.5746268656716419	0.021951748223476567	0.5157894736842111	0.6363636363636365	0.6111111111111112	0.1395348837209303	0.22499999999999998	0.4360465116279071	0.041984732824427475	0.3583061889250814	0.09620253164556962	0.2702702702702702	0.4464285714285714	0.18181818181818185	0.30218068535825543	0.04255319148936171
2266	0.35555555555555557	0.15740916086909915	0.658998281024731	0.44486165618534884	0.64375	0.19684549998366366	0.42797217530701515	0.6318352680702448	0.3532737670854306	0.41407528641571195	0.6153846153846153	0.29411764705882354	0.6203703703703703	0.4925373134328358	0.036334810749601903	0.48421052631579004	0.6363636363636365	0.5555555555555555	0.2093023255813953	0.17500000000000002	0.5116279069767443	0.022900763358778626	0.4625407166123779	0.14430379746835442	0.18918918918918917	0.6607142857142857	0.27272727272727276	0.2554517133956386	0.07801418439716312
2269	0.4111111111111111	0.15501649329707676	0.4724340135299989	0.30189469217452103	0.50625	0.18345945474530656	0.20254503225305334	0.45127039954418646	0.2807958271898323	0.5630114566284778	0.5384615384615383	0.23529411764705882	0.7523148148148148	0.537313432835821	0.0651009358018526	0.5473684210526322	0.5454545454545454	0.6111111111111112	0.18604651162790692	0.22499999999999998	0.5523255813953489	0.03053435114503817	0.3745928338762215	0.12405063291139241	0.24324324324324326	0.6383928571428571	0.18181818181818185	0.34890965732087226	0.05673758865248226
2270	0.35555555555555557	0.22551954238357114	0.5021972385494067	0.2869451367596368	0.325	0.19821911664793407	0.10103017079505759	0.47941037905474104	0.3142471840647239	0.5155482815057284	0.4615384615384615	0.14705882352941177	0.7268518518518517	0.5671641791044777	0.021951748223476567	0.46315789473684266	0.5454545454545454	0.4444444444444445	0.16279069767441853	0.15833333333333333	0.7732558139534883	0.0267175572519084	0.3127035830618892	0.035443037974683546	0.5405405405405405	0.4285714285714286	0.18181818181818185	0.23052959501557632	0.04255319148936171
2272	0.16666666666666666	0.11823886748749997	0.45291532660530104	0.30517564181020645	0.28125	0.2177298185318503	0.17587597643922112	0.42547541832617813	0.33097286250216956	0.525368248772504	0.5384615384615383	0.11764705882352941	0.7476851851851851	0.4925373134328358	0.09386706085410328	0.5157894736842111	0.5454545454545454	0.4444444444444445	0.16279069767441853	0.18333333333333332	0.494186046511628	0.03053435114503817	0.25081433224755706	0.0379746835443038	0.4054054054054053	0.35267857142857145	0.31818181818181823	0.27414330218068533	0.049645390070921995
2273	0.23333333333333334	0.2332834046598808	0.6500013862703782	0.3264685053088049	0.35	0.20452245003158284	0.1523134677784854	0.6201102766075137	0.3253976363563544	0.4206219312602292	0.5384615384615383	0.14705882352941177	0.6944444444444443	0.5149253731343284	0.021951748223476567	0.5263157894736848	0.5454545454545454	0.5555555555555555	0.16279069767441853	0.24166666666666667	0.5445736434108527	0.015267175572519085	0.3159609120521173	0.03037974683544304	0.29729729729729726	0.5089285714285715	0.2272727272727273	0.3582554517133956	0.0851063829787234
